Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Self_Employed_No,Self_Employed_Yes,Education_Graduate,Education_Not Graduate,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Credit_History,ApplicantIncome,LoanAmount,Loan_Amount_Term,CoapplicantIncome,Loan_Status
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.3824433944027935,-0.8913557568635777,2.1423951981566747,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.002041145315532749,-0.18916474570472241,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.3391935262895132,-0.2129678308287514,0.2791789776634758,0.30054593672599267,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0.08806274658713453,1.7864913195896839,0.2791789776634758,0.8929125776666613,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0.09772843680942066,0.12027536090765448,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0.2889125129010801,-0.2129678308287514,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.13719698316953366,-0.5462110225651573,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,-0.28447589011589347,-0.39149096925896887,-2.5156453530763225,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.5008890559402998,-0.16536166058069343,0.2791789776634758,-0.007265828196987591,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-0.39210908462507965,-0.23677091595278038,0.2791789776634758,0.5180662506048987,N
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.5030187842943628,-0.11775549033263544,0.2791789776634758,0.2721588517386512,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.01384990471093766,-0.2486724585147949,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.6165630289107793,0.46542009520607486,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.6717721408584136,1.5365589257873795,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.4620624697931504,-0.30818017132486736,0.2791789776634758,0.16887090395338444,Y
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.5587193720160116,-0.39149096925896887,-2.5156453530763225,0.0012844986064285268,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.3773648114046432,-0.39149096925896887,0.2791789776634758,-0.07566844262431653,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.34853156599578966,-0.12965703289464994,0.2791789776634758,-0.3889524167014831,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.3642587907642552,-0.8913557568635777,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.3883411036909681,-0.6057187353752298,0.2791789776634758,-0.0554896713682545,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.2459769544847538,-0.43909713950702683,0.2791789776634758,0.015307034564030961,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.6394852242124025,-0.5105063948791138,0.2791789776634758,0.061136786230341356,N
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,-0.4119319408436664,-1.2007958634759546,-2.5156453530763225,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.4338845254163163,-0.9627650122356647,-0.6524291325831236,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.4756599662075529,-0.5105063948791138,0.2791789776634758,6.285774699117275,Y
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.5636341297561571,-1.1055835229798385,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.3338006335944089,0.5725339782642054,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.14030966307162582,-0.36768788413493986,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,-0.5302137771231679,-0.36768788413493986,0.2791789776634758,0.2663446295123282,Y
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.5226778152549447,-0.9508634696736501,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.4745265302205747,0.0726691906595965,-0.6524291325831236,-0.5544867436156191,N
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,12.38462278717314,2.548190043558612,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,-0.25171083851492354,-0.9984696399217081,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.13966770285866215,0.16788153115571247,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.11345566157788621,0.8581709997525532,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,-0.5161248049347508,-0.4271955969450123,0.2791789776634758,0.14082583203817958,Y
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,-0.5331626317672551,0.3821092972719734,0.2791789776634758,0.5526095708906998,N
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.3945664634951524,-1.022272725045737,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,-0.45927744040706797,0.16788153115571247,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,-0.6231026984119176,1.1081033935548577,0.2791789776634758,6.285774699117275,N
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.717302221764706,-0.40339251182098335,0.2791789776634758,0.39391550541929665,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.35344632373593515,-0.09395240520860644,0.2791789776634758,-0.06985422039799358,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.06971431769059137,-0.09395240520860644,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.439618409446486,-0.7842418738054472,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.5870611416508507,-0.5462110225651573,0.2791789776634758,0.033433727387273134,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.30251000931548266,-0.4271955969450123,0.2791789776634758,0.015649047636167604,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1.5524967278924848,-0.5938171928132153,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.4484649733787479,-0.2962786287628529,0.2791789776634758,0.9161694665719532,Y
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,-0.13064397284933968,-0.7723403312434327,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.08707979503910543,-0.15346011801867893,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.4068533578455161,-0.7009310758713457,0.2791789776634758,-0.5490145344614329,Y
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,-0.44010988522050054,-1.022272725045737,-2.5156453530763225,-0.5544867436156191,Y
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0.527605913814146,0.04886610553556751,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.17964106581184544,-0.4867033097550848,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1.2241909108507665,3.0837594588492636,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.48794686055791664,-0.03444469239853396,0.2791789776634758,0.2458238451841295,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.2708783937014909,-0.5462110225651573,0.2791789776634758,-0.5544867436156191,Y
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.7607292559550469,-0.15346011801867893,-1.5840372428297231,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.5696956643023365,-1.141288150665882,0.2791789776634758,0.07857945290931023,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.5226778152549447,-0.11775549033263544,0.2791789776634758,-0.16972203746189385,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.8211807761588364,0.48922318033010387,0.2791789776634758,-0.5544867436156191,N
1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0.2848168814509589,-0.09395240520860644,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.2856226669219274,0.48922318033010387,0.2791789776634758,1.1774674536843497,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.4091602522766397,0.40591238239600236,0.2791789776634758,0.07242321761085063,Y
0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.11409762179084987,0.025063020411538513,0.2791789776634758,0.1271453091527138,Y
0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5.294101795465245,0.0726691906595965,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0.31610750572988516,0.3464046695859299,-0.6524291325831236,2.2955081864990414,Y
0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,-0.3174047669748682,-0.18916474570472241,0.2791789776634758,-0.14065092633027904,Y
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.1231080109811166,-0.4271955969450123,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.3054455231405142,-1.0817804378558096,0.2791789776634758,-0.08387675635559601,N
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-0.3380467494834793,0.04886610553556751,0.2791789776634758,0.03035560973804333,N
0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.4315909718042484,0.5249278080161474,0.2791789776634758,-0.027102586380912987,N
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,-0.5069505904864792,-0.2486724585147949,0.2791789776634758,-0.12526033808413004,N
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,-0.5644532560461814,-1.022272725045737,-0.6524291325831236,-0.05651571058466443,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,-0.2384409926165307,0.03696456297355301,0.2791789776634758,0.03822191039718616,N
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,-0.47844499559363535,-0.6652264481853023,-2.5156453530763225,0.28891749227334673,Y
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.27547884174468246,-0.7366357035573892,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.2530214405789623,-0.5938171928132153,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.1806106765408188,-0.33198325644889637,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.2777590545376946,0.3226015844619009,0.2791789776634758,0.32414483870342115,N
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,-0.17192793786656177,-0.11775549033263544,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.4800965889927396,0.16788153115571247,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,-0.5439750987955752,0.16788153115571247,0.2791789776634758,0.8419526299183012,Y
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0.38278438573785895,-0.2129678308287514,-2.5156453530763225,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.39128995833505537,0.08457073322161099,0.2791789776634758,0.1938378582193595,Y
1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.03480619691650267,-0.16536166058069343,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.2027270863714735,-0.5700141076891863,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.09772843680942066,-0.07014932008457746,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,-0.4024300758793852,-0.9032572994255922,-2.5156453530763225,0.014623008419757671,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1.8493480953972723,-0.4271955969450123,0.2791789776634758,-0.5544867436156191,Y
1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.8508198070386584,-0.5700141076891863,0.2791789776634758,0.4431653878069735,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.17536826828466362,-0.4271955969450123,0.2791789776634758,0.28378729619129706,N
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,-0.3200259711029458,0.19168461627974145,0.2791789776634758,0.15655843335646524,Y
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,-0.4505947017328109,-0.39149096925896887,-2.5156453530763225,-0.04146713541065206,N
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.11671882591892746,-0.5462110225651573,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.4756599662075529,-0.6295218204992588,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0.021058216063151045,0.19168461627974145,0.2791789776634758,1.0351900156755056,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1.8219892773104625,0.04886610553556751,0.2791789776634758,-0.2076854884690614,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.21240611741281537,1.0009895104967272,-0.6524291325831236,0.04403613262350912,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.414553144971744,-0.16536166058069343,0.2791789776634758,0.08576172742417977,N
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1.845252463947151,-0.7128326184333602,0.2791789776634758,0.21504266869183147,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.4024300758793852,-0.11775549033263544,0.2791789776634758,-0.006239788980577657,N
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.17258323889858118,0.0964722757836255,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,-0.3781839376946674,-0.39149096925896887,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.5439750987955752,-0.2129678308287514,0.2791789776634758,0.5228544336148118,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.8894959087468587,1.0485956807447852,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.47993276373473476,1.191414191488959,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,-0.5644532560461814,-0.1772632031427079,0.2791789776634758,0.2786571001092474,Y
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,-0.3041349210764754,-0.7842418738054472,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2.1181853437832308,4.214406002240641,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,-0.13441195378345122,0.16788153115571247,0.2791789776634758,0.1579264856450118,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.4863086079778681,-0.8437495866155197,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,-0.4430587398645879,-0.5938171928132153,0.2791789776634758,0.3980196622849364,Y
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,-0.011543010279814025,0.47732163776808934,0.2791789776634758,-0.16766995902907397,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.28054408392377705,-0.4271955969450123,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1.9428923177180415,0.9414817976866547,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,-0.2959436581762329,-0.3200817138868819,0.2791789776634758,0.18323545298312352,N
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.34034030309554714,-0.4867033097550848,-4.006218329470881,-0.24222880875486252,Y
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,-0.45927744040706797,-0.4629002246310558,0.2791789776634758,0.02693547901667688,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.12753129294724755,-0.4152940543829978,-5.1241480617668005,0.42264460347877486,Y
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,-0.41094898929563733,-0.6057187353752298,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.1440909848247931,0.7510571166944228,0.2791789776634758,0.955842982939804,N
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.7795558198065489,-0.39149096925896887,2.1423951981566747,0.7051474010636434,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.36769912118235704,-0.5462110225651573,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.08821323102608364,0.7391555741324083,0.2791789776634758,1.3689947740808708,Y
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,-0.22173081630003605,-0.09395240520860644,0.2791789776634758,1.2588665648528712,N
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,-0.26039357718918055,-0.2605740010768094,-0.6524291325831236,-0.047281357636975024,Y
0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.31019645562265485,1.1557095638029156,0.2791789776634758,0.955842982939804,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2.5277484887953547,3.976375151000351,0.2791789776634758,1.7257144083193914,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.2982372117883008,-0.5938171928132153,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,-0.4791002966256548,0.5011247228921184,0.2791789776634758,0.4759986427320914,Y
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1.2874274604406384,-1.260303576286027,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.29577983291822807,-0.5462110225651573,0.2791789776634758,-0.11431591977575739,N
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.10837707857973587,1.239020361737017,0.2791789776634758,0.1309074529462169,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.3473847891897557,0.025063020411538513,0.2791789776634758,0.14150985818245287,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.5362753116693473,-0.9032572994255922,-2.5156453530763225,1.7253723952472548,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.06742076407852347,1.9650144580199014,0.2791789776634758,0.6993331788373204,N
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,-0.3174047669748682,0.04886610553556751,0.2791789776634758,0.617934067668799,Y
1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.5524940122118274,-0.39149096925896887,2.1423951981566747,0.00367859011138504,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,-0.3816242681127693,-0.27247554363882387,0.2791789776634758,0.061136786230341356,N
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.11802942798296626,0.46542009520607486,0.2791789776634758,0.1004682895260555,N
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.3282172340031883,-0.6057187353752298,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.5261181456730466,-1.2007958634759546,0.2791789776634758,0.04130002804641596,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.4756599662075529,-1.0817804378558096,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.044812878473854234,-0.5462110225651573,0.2791789776634758,-0.06746012889303707,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0.41686003940286764,3.976375151000351,0.2791789776634758,1.8963789313155772,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.11852090375698081,-0.11775549033263544,0.2791789776634758,0.15929453793355838,N
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1.9817189038651908,3.0242517460391913,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.2667827622513697,-0.4271955969450123,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,-0.019406622664046805,0.17978307371772695,0.2791789776634758,-0.06540805046021719,Y
0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.44633524502468486,-0.6176202779372443,0.2791789776634758,-0.10918572369370771,Y
0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.2260036138272179,-0.18916474570472241,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,-0.717302221764706,0.8343679146285242,0.2791789776634758,1.326585153135927,Y
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,-0.1838871817009158,-0.5462110225651573,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,-0.2974180854982766,-0.4271955969450123,0.2791789776634758,-0.5544867436156191,N
0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.957811041334881,0.5963370633882343,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,2.0906627004384157,-0.2486724585147949,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.46746870330731044,-0.23677091595278038,0.2791789776634758,0.14390394968740938,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0.11951719612406565,2.1197345113260897,0.2791789776634758,0.7814163161501152,Y
0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,-0.29266715301613594,-0.4629002246310558,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,-0.40734483361953067,-0.9508634696736501,0.2791789776634758,-0.3711677369503776,N
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.16604356939744294,0.13217690346966898,-2.5156453530763225,-0.5544867436156191,Y
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.13031632233333,-0.07014932008457746,-2.5156453530763225,0.4185404466131351,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.5349647096053085,-0.5581125651271718,0.2791789776634758,-0.5544867436156191,N
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,-0.2869332689859662,-0.6057187353752298,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,-0.5184183585468186,-0.2129678308287514,0.2791789776634758,0.3087542504572721,Y
1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,-0.3909623078190457,-0.5224079374411283,0.2791789776634758,-0.3277320767890237,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.4317547970622532,0.10837381834563999,0.2791789776634758,0.11243874705083806,Y
0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.33509789483939195,-0.7842418738054472,-4.751504817668161,-0.5544867436156191,N
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.47140050949942686,-0.010641607274504973,0.2791789776634758,0.055322564004018394,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.06609682119542894,-0.5105063948791138,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.4289697676761708,-0.4271955969450123,0.2791789776634758,0.13501160981185661,Y
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.20142982512649044,-0.23677091595278038,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,-0.47697056827159173,-0.11775549033263544,0.2791789776634758,0.25779430270891207,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.3391935262895132,0.14407844603168346,0.2791789776634758,0.5570557408284762,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-0.483195928075776,0.4178139249580169,0.2791789776634758,0.243429753679173,N
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,-0.2965989592082523,-0.16536166058069343,-2.5156453530763225,0.9045410221193072,N
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.010573399550840669,-1.42692517215423,0.2791789776634758,-0.2015292531706018,Y
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.44830114812074306,-0.7366357035573892,0.2791789776634758,0.0012844986064285268,Y
0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0.7758011796914931,1.358035787357162,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.24843433335482654,0.19168461627974145,0.2791789776634758,0.35834614591708563,Y
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.20043353275940562,0.42971546752003137,0.2791789776634758,0.2341954007314836,Y
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.28316528805185465,-0.4509986820690413,0.2791789776634758,-0.47171958015855114,Y
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,2.306748215746812,5.40456025844209,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.08511389194304723,0.7748602018184517,0.2791789776634758,0.1480081065530491,Y
0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0.06496338520845074,-0.16536166058069343,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.5562753339649946,1.334232702233133,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,-0.15341568371201378,-0.30818017132486736,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.3391935262895132,-0.9032572994255922,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,-0.3282172340031883,-0.27247554363882387,0.2791789776634758,0.30054593672599267,N
